timestamp,domain,success,rtt_ms,ips
2025-10-25T02:21:42,synrc.com,1,50.285,104.21.40.117;172.67.185.234;2606:4700:3033::ac43:b9ea;2606:4700:3036::6815:2875
2025-10-25T02:21:42,callcomm.info,0,166.910,
2025-10-25T02:21:43,ceskykutil.cz,1,567.197,80.211.205.242
2025-10-25T02:21:43,ximangquantrieu.com,1,166.944,123.31.17.119
2025-10-25T02:21:44,shishioh.info,1,417.365,219.94.162.166
2025-10-25T02:21:44,vpndefender.com,1,53.022,34.234.125.61;54.224.56.57
2025-10-25T02:21:44,hutago.com,1,183.064,118.27.125.209
2025-10-25T02:21:44,tangkas888.com,1,53.639,104.21.7.113;172.67.130.50;2606:4700:3032::6815:771;2606:4700:3032::ac43:8232
2025-10-25T02:21:44,egov.sy,1,361.321,185.216.134.58
2025-10-25T02:21:44,abmcare.com,1,48.821,104.18.10.144;104.18.11.144;2606:4700::6812:a90;2606:4700::6812:b90
2025-10-25T02:21:45,iael.com,1,397.524,139.162.174.209;139.162.181.76;172.104.149.86;172.104.251.198;2a01:7e01::f03c:95ff:fe00:2692;2a01:7e01::f03c:95ff:fe91:5d91;2a01:7e01::f03c:95ff:feeb:9d4b;2a01:7e01::f03c:95ff:feed:783e
2025-10-25T02:21:45,sailor.pl,1,485.873,88.99.19.146
2025-10-25T02:21:45,skyhightmatter.info,0,119.167,
2025-10-25T02:21:45,autopareri.com,1,57.729,147.93.94.216
2025-10-25T02:21:46,cia.it,1,368.354,3.248.13.228;54.228.218.49
2025-10-25T02:21:46,texasbeyondhistory.net,1,719.257,146.6.162.220
2025-10-25T02:21:46,gardenofwords.com,1,49.914,192.0.78.24;192.0.78.25
2025-10-25T02:21:47,giuseppelivraghi.it,1,459.665,89.46.108.54
2025-10-25T02:21:47,hdcric.com,1,530.276,159.69.186.9;159.69.42.212;159.69.83.207;95.216.161.60
2025-10-25T02:21:48,chekiang.info,0,278.650,
2025-10-25T02:21:48,archiportale.com,1,46.754,104.18.12.154;104.18.13.154;2606:4700::6812:c9a;2606:4700::6812:d9a
2025-10-25T02:21:48,de.vu,1,63.720,81.28.232.69
2025-10-25T02:21:49,teachmyass.info,1,721.647,103.224.182.212
2025-10-25T02:21:49,nasaspaceflight.com,1,52.857,172.66.40.183;172.66.43.73
2025-10-25T02:21:49,consumerreviews24.com,0,50.327,
2025-10-25T02:21:49,dilw.ie,1,160.663,35.214.43.230
2025-10-25T02:21:49,bbqinjector.com,0,51.673,
2025-10-25T02:21:49,gxjbsj.com,1,154.532,172.247.103.2
2025-10-25T02:21:49,fmnara.com,1,458.543,49.247.215.98
2025-10-25T02:21:50,pet-connect.ru,1,866.043,194.58.112.174
2025-10-25T02:21:51,synchchaos.com,1,356.065,203.161.61.102
2025-10-25T02:21:51,uca.edu,1,311.368,161.31.3.35
2025-10-25T02:21:51,oaister.org,1,417.116,132.174.1.212
2025-10-25T02:21:52,chenghuavideo.asia,0,1048.160,
2025-10-25T02:21:53,video-peche-poisson.fr,0,384.755,
2025-10-25T02:21:53,currencyrates.org,1,133.732,104.21.23.70;172.67.209.125;2606:4700:3030::6815:1746;2606:4700:3035::ac43:d17d
2025-10-25T02:21:53,zpav.pl,1,482.726,83.238.107.112
2025-10-25T02:21:54,tawali.com,1,91.883,173.249.147.46
2025-10-25T02:21:54,dock2office.com,0,58.909,
2025-10-25T02:21:54,vlielandoutdoorcenter.nl,1,394.200,185.232.249.41
2025-10-25T02:21:54,gregginn.com,1,460.128,15.197.148.33;3.33.130.190
2025-10-25T02:21:55,arcoat.com,1,538.303,66.39.19.55
2025-10-25T02:21:55,cushinglawoffices.com,0,287.137,
2025-10-25T02:21:56,eggcityradio.com,1,414.257,103.224.182.253
2025-10-25T02:21:56,michaelbyers.org,1,203.979,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145
2025-10-25T02:21:57,stkpro.ru,1,718.251,205.251.138.125
2025-10-25T02:21:58,silveropt.ru,0,891.060,
2025-10-25T02:21:58,topbarbee.com,1,280.915,159.203.135.249
2025-10-25T02:21:58,teleskill.it,1,159.453,185.81.4.109
2025-10-25T02:21:58,virtualjerusalem.com,1,416.086,69.48.168.47
2025-10-25T02:21:59,morban.co.uk,1,400.887,2001:8d8:100f:f000::2a2;217.160.0.111
2025-10-25T02:22:00,mechachal.org,0,1103.321,
2025-10-25T02:22:00,noblewomanhood.com,1,369.461,74.208.236.114
2025-10-25T02:22:00,cosmeticaestheticsurgery.com,1,161.694,15.197.148.33;3.33.130.190
2025-10-25T02:22:02,note-so-easy.co.za,1,1118.735,102.211.204.40
2025-10-25T02:22:02,vietcapitaltour.com,0,115.766,
2025-10-25T02:22:02,ncees.org,1,196.294,104.20.28.40;172.66.158.97;2606:4700:10::6814:1c28;2606:4700:10::ac42:9e61
2025-10-25T02:22:02,laigang001.com,0,52.066,
2025-10-25T02:22:02,verlockeshop.de,1,455.047,185.64.112.230
2025-10-25T02:22:02,clickdownloadfiles.com,0,42.409,
2025-10-25T02:22:02,e-hps.com,1,52.846,208.44.185.221
2025-10-25T02:22:03,drglendza.co.rs,0,209.448,
2025-10-25T02:22:03,ghimpele.ro,1,514.207,89.35.160.167
2025-10-25T02:22:03,pahibu.net,0,52.969,
2025-10-25T02:22:03,trackcheatingspouse.com,0,53.519,
2025-10-25T02:22:04,dricom-hosting.nl,1,405.390,2a00:1ca8:15::53;46.249.36.223
2025-10-25T02:22:04,medipacademy.com,1,313.965,104.21.4.41;172.67.131.163;2606:4700:3037::6815:429;2606:4700:3037::ac43:83a3
2025-10-25T02:22:04,e-daily.gr,1,356.238,104.26.12.52;104.26.13.52;172.67.70.26;2606:4700:20::681a:c34;2606:4700:20::681a:d34;2606:4700:20::ac43:461a
2025-10-25T02:22:04,cuteteenschoolgirlz.com,0,107.382,
2025-10-25T02:22:05,hralda.info,0,170.839,
2025-10-25T02:22:05,sendrakhizonline.com,1,176.029,20.244.2.144
2025-10-25T02:22:05,hayalforum.net,0,114.030,
2025-10-25T02:22:05,begleyhutton.com,1,539.398,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145
2025-10-25T02:22:06,bmw-parts.ru,1,854.996,91.236.136.97
2025-10-25T02:22:06,rterc.in,1,60.903,147.79.69.187;2a02:4780:20:f33a:ed27:b010:e414:379a;2a02:4780:3d:a8c:8e92:2dd5:68f7:421e;88.222.243.173
2025-10-25T02:22:07,monitis.com,1,200.034,188.172.236.218
