timestamp,domain,success,rtt_ms,ips
2025-10-24T06:00:14,ditrblog.com,0,6.565,
2025-10-24T06:00:15,alchemedialtd.com,1,28.527,68.66.224.29
2025-10-24T06:00:15,portclydegeneralstore.com,1,86.455,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145
2025-10-24T06:00:15,alenpuaca.com,1,342.540,67.205.28.253
2025-10-24T06:00:15,dj-producer-j-mbargo.com,0,6.949,
2025-10-24T06:00:15,iag-inc.com,1,271.520,103.224.182.253
2025-10-24T06:00:16,advertos.ru,1,499.959,45.92.176.75
2025-10-24T06:00:16,kh.ua,1,2.918,195.69.185.211;2a06:6200:0:201::211
2025-10-24T06:00:16,kennethehartman.com,1,25.398,192.0.78.24;192.0.78.25
2025-10-24T06:00:16,hemcolubricants.com,1,437.392,194.9.94.85;194.9.94.86
2025-10-24T06:00:17,forpsi.net,1,692.988,2001:15e8:110:7d00::718;85.255.6.237
2025-10-24T06:00:17,memeblender.com,1,26.533,104.21.7.158;172.67.136.240;2606:4700:3033::6815:79e;2606:4700:3034::ac43:88f0
2025-10-24T06:00:17,somode.com,0,6.771,
2025-10-24T06:00:17,gamemob.com,1,87.411,15.197.148.33;3.33.130.190
2025-10-24T06:00:17,monsterhomesecuritystore.com,0,6.322,
2025-10-24T06:00:17,door2games.com,1,79.289,160.153.0.43
2025-10-24T06:00:17,ondemandappliancerepair.com,1,2.872,2607:f1c0:100f:f000::200;74.208.236.102
2025-10-24T06:00:18,gensee.com,1,189.237,211.150.89.25
2025-10-24T06:00:18,caricsports.com,1,24.308,104.21.51.12;172.67.216.98;2606:4700:3030::ac43:d862;2606:4700:3037::6815:330c
2025-10-24T06:00:18,auqzzx.com,0,6.140,
2025-10-24T06:00:18,toaskfuture.com,1,2.027,119.18.54.195
2025-10-24T06:00:18,cetsi.fr,1,2.053,91.151.64.24
2025-10-24T06:00:18,probigbets.com,0,4.885,
2025-10-24T06:00:18,bikesandtransit.com,1,20.723,192.0.78.24;192.0.78.25
2025-10-24T06:00:18,aqvr.com,1,262.370,89.117.19.57
2025-10-24T06:00:18,niceinternetmoney.ru,0,8.026,
2025-10-24T06:00:18,chonvn.com,0,5.299,
2025-10-24T06:00:18,eugenbotnar.com,0,3.868,
2025-10-24T06:00:18,phi-pe.com,0,6.592,
2025-10-24T06:00:19,chuamatsua.com,0,633.180,
2025-10-24T06:00:19,pictures-thailand.com,1,2.133,66.96.149.1
2025-10-24T06:00:19,2brightsparks.co.uk,1,20.644,143.204.55.11;143.204.55.129;143.204.55.44;143.204.55.7
2025-10-24T06:00:20,astrumonline.ru,1,791.749,217.69.136.59
2025-10-24T06:00:20,blueridgelife.com,1,84.844,192.124.249.6
2025-10-24T06:00:20,mwzip.com,1,24.474,104.21.20.205;172.67.194.102;2606:4700:3032::ac43:c266;2606:4700:3034::6815:14cd
2025-10-24T06:00:20,gusbi.com,1,313.661,185.145.195.19
2025-10-24T06:00:20,simternet.com,1,77.149,15.197.225.128;3.33.251.168
2025-10-24T06:00:20,khsm.ru,1,2.135,91.247.37.5
2025-10-24T06:00:20,livelinks.com,1,85.308,108.158.61.12;108.158.61.13;108.158.61.76;108.158.61.89
2025-10-24T06:00:20,jantv.in,1,23.849,104.21.5.51;172.67.132.252;2606:4700:3032::ac43:84fc;2606:4700:3037::6815:533
2025-10-24T06:00:20,hornil.com,1,1.643,183.111.138.226
2025-10-24T06:00:20,7dfps.com,1,38.126,104.21.9.172;172.67.161.32;2606:4700:3031::6815:9ac;2606:4700:3035::ac43:a120
2025-10-24T06:00:21,luckypuppygames.com,1,305.384,172.233.219.123;172.233.219.49;172.233.219.78;172.237.146.25;172.237.146.38;172.237.146.8
2025-10-24T06:00:21,b-matrix.com,1,80.885,137.135.108.176
2025-10-24T06:00:21,coutureauchocolat.com,0,7.099,
2025-10-24T06:00:21,afresnohomeinspector.com,1,642.040,67.225.203.79
2025-10-24T06:00:21,pieceinch.com,1,21.546,104.21.66.64;172.67.201.136;2606:4700:3033::6815:4240;2606:4700:3037::ac43:c988
2025-10-24T06:00:21,australiatradenow.com,1,21.346,52.221.30.142;52.77.97.73
2025-10-24T06:00:22,diamondknot.com,1,83.618,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145
2025-10-24T06:00:22,amorefieldlife.com,1,2.685,162.241.226.124
2025-10-24T06:00:22,sheltercoveinn.com,0,267.557,
2025-10-24T06:00:22,wrestlingfanssuck.com,1,436.360,62.149.128.40
2025-10-24T06:00:22,sdccdonline.net,1,18.947,209.129.16.41
2025-10-24T06:00:22,autofirenze.biz,1,2.153,89.46.109.17
2025-10-24T06:00:23,house-sg.com,1,339.412,208.98.40.213
2025-10-24T06:00:23,camcard.com,1,21.865,184.169.200.40;184.169.209.203
2025-10-24T06:00:23,ppsuika.ac.id,1,2.443,2001:df1:7800:2::2:a1f1;203.175.8.54
2025-10-24T06:00:23,healthnews4you.com,1,86.142,15.197.148.33;3.33.130.190
2025-10-24T06:00:23,stunninggirls.net,1,2.312,34.95.33.229
2025-10-24T06:00:23,kathihill.com,1,1.835,159.65.187.116
2025-10-24T06:00:23,linksplash.info,0,5.224,
2025-10-24T06:00:23,group14eng.com,1,1.598,192.124.249.164
2025-10-24T06:00:23,shqqaa.com,1,27.673,104.21.25.127;172.67.134.61;2606:4700:3030::6815:197f;2606:4700:3034::ac43:863d
2025-10-24T06:00:23,mesites.co.za,1,2.468,41.204.200.130
2025-10-24T06:00:24,progettogiovani.pd.it,1,496.106,185.213.115.40
2025-10-24T06:00:24,uahoy.net,0,6.340,
2025-10-24T06:00:24,retiragroup.com,0,4.961,
2025-10-24T06:00:24,effexdjs.com,0,4.756,
2025-10-24T06:00:24,mysearch-online.com,0,4.884,
2025-10-24T06:00:24,asadventure.com,1,23.471,143.204.55.107;143.204.55.22;143.204.55.46;143.204.55.60;2600:9000:20a5:1400:10:2eac:f480:93a1;2600:9000:20a5:1c00:10:2eac:f480:93a1;2600:9000:20a5:200:10:2eac:f480:93a1;2600:9000:20a5:2800:10:2eac:f480:93a1;2600:9000:20a5:3200:10:2eac:f480:93a1;2600:9000:20a5:3600:10:2eac:f480:93a1;2600:9000:20a5:6600:10:2eac:f480:93a1;2600:9000:20a5:7600:10:2eac:f480:93a1
2025-10-24T06:00:24,michiganbulb.com,1,2.124,208.27.142.168
2025-10-24T06:00:24,shivalikprints.com,1,1.769,162.215.11.92
