timestamp,domain,success,rtt_ms,ips
2025-10-25T02:22:27,alb-automobiles.com,0,37.874,
2025-10-25T02:22:28,ok-magazine.ru,1,876.125,188.124.32.70
2025-10-25T02:22:28,wiltpr.com,0,42.117,
2025-10-25T02:22:28,dmg-dental.com,1,322.041,2a01:4f8:c0c:977a::1;49.13.234.53
2025-10-25T02:22:28,silkroadtours.com,1,161.145,23.236.62.147
2025-10-25T02:22:29,rositehost.com,1,433.878,178.157.78.2
2025-10-25T02:22:29,livescan4all.com,1,339.686,149.20.203.54
2025-10-25T02:22:29,oberandsons.com,1,368.089,34.128.166.114
2025-10-25T02:22:29,celerity.com,1,109.257,35.188.214.201
2025-10-25T02:22:31,miscellaneousheathen.com,1,1332.446,75.127.72.229
2025-10-25T02:22:31,rolflouisville.com,1,308.962,208.88.75.191
2025-10-25T02:22:31,jacquelinemertz.ch,0,40.274,
2025-10-25T02:22:31,gaplex.biz,0,46.939,
2025-10-25T02:22:31,frasesdemotivacao.net,0,45.299,
2025-10-25T02:22:31,divefishhouse.com,0,109.014,
2025-10-25T02:22:32,stark.dk,1,567.845,20.50.2.80
2025-10-25T02:22:32,xxx-muschis.de,0,506.365,
2025-10-25T02:22:33,florenseusa.com,1,172.958,34.95.203.179
